name,brand,city,country,region,category,off_peak_points,standard_points,peak_points,hotel_url,all_inclusive,notes
Hyatt Centric San Salvador,Hyatt Centric,San Salvador,El Salvador,americas,2,,,,,false,
Hyatt Centric Guatemala City,Hyatt Centric,Guatemala City,Guatemala,americas,2,,,,,false,
Hyatt Centric Querétaro,Hyatt Centric,Querétaro,Mexico,americas,2,,,,,false,Opening soon
Hyatt Place Cancun Airport,Hyatt Place,Cancun,Mexico,americas,2,,,,,false,Newly added
Hyatt Place Piedras Negras,Hyatt Place,Piedras Negras,Mexico,americas,2,,,,,false,Opening soon
Hyatt Place Tijuana,Hyatt Place,Tijuana,Mexico,americas,2,,,,,false,
Hyatt Regency Mexico City Insurgentes,Hyatt Regency,Mexico City,Mexico,americas,2,,,,,false,
Hyatt Centric San Isidro Lima,Hyatt Centric,Lima,Peru,americas,2,,,,,false,
Hyatt Centric Montevideo,Hyatt Centric,Montevideo,Uruguay,americas,2,,,,,false,
Lindner Hotel Vienna Am Belvedere,Lindner Hotel,Vienna,Austria,europe,2,,,,,false,
Lindner Hotel Antwerp,Lindner Hotel,Antwerp,Belgium,europe,2,,,,,false,
Hyatt Regency Pravets Resort,Hyatt Regency,Pravets,Bulgaria,europe,2,,,,,false,
Hyatt Regency Sofia,Hyatt Regency,Sofia,Bulgaria,europe,2,,,,,false,
Lindner Hotel Prague Castle,Lindner Hotel,Prague,Czech Republic,europe,2,,,,,false,
Hyatt Place Tallinn,Hyatt Place,Tallinn,Estonia,europe,2,,,,,false,Newly added
Hyatt House Paris Charles de Gaulle Airport,Hyatt House,Paris,France,europe,2,,,,,false,
Hyatt Place Paris Charles de Gaulle Airport,Hyatt Place,Paris,France,europe,2,,,,,false,
FirstName Toulouse,FirstName,Toulouse,France,europe,2,,,,,false,
FirstName Toulouse Résidence,FirstName,Toulouse,France,europe,2,,,,,false,Newly added
Hyatt Place Frankfurt Airport,Hyatt Place,Frankfurt,Germany,europe,2,,,,,false,
Lindner Hotel Berlin Ku'damm,Lindner Hotel,Berlin,Germany,europe,2,,,,,false,
Lindner Hotel Boltenhagen,Lindner Hotel,Boltenhagen,Germany,europe,2,,,,,false,
Lindner Hotel Cologne Am Dom,Lindner Hotel,Cologne,Germany,europe,2,,,,,false,
Lindner Hotel Cologne City Plaza,Lindner Hotel,Cologne,Germany,europe,2,,,,,false,
Lindner Hotel Dusseldorf Airport,Lindner Hotel,Dusseldorf,Germany,europe,2,,,,,false,
Lindner Hotel Dusseldorf Seestern,Lindner Hotel,Dusseldorf,Germany,europe,2,,,,,false,
Lindner Hotel Frankfurt Sportpark,Lindner Hotel,Frankfurt,Germany,europe,2,,,,,false,
Lindner Hotel Hamburg Am Michel,Lindner Hotel,Hamburg,Germany,europe,2,,,,,false,
Me and All Hotel Berlin East Side,Me and All Hotel,Berlin,Germany,europe,2,,,,,false,Newly added
Me and All Hotel Dusseldorf,Me and All Hotel,Dusseldorf,Germany,europe,2,,,,,false,
Me and All Hotel Dusseldorf Oberkassel,Me and All Hotel,Dusseldorf,Germany,europe,2,,,,,false,
Me and All Hotel Kiel,Me and All Hotel,Kiel,Germany,europe,2,,,,,false,
Me and All Hotel Leipzig,Me and All Hotel,Leipzig,Germany,europe,2,,,,,false,Opening soon
Me and All Hotel Mainz,Me and All Hotel,Mainz,Germany,europe,2,,,,,false,
Hyatt Regency Thessaloniki,Hyatt Regency,Thessaloniki,Greece,europe,2,,,,,false,
Hyatt Place Amsterdam Airport,Hyatt Place,Amsterdam,Netherlands,europe,2,,,,,false,
Hyatt Regency Belgrade,Hyatt Regency,Belgrade,Serbia,europe,2,,,,,false,
Hyatt Place Gothenburg Central,Hyatt Place,Gothenburg,Sweden,europe,2,,,,,false,
Story Hotel Malmö,Story Hotel,Malmö,Sweden,europe,2,,,,,false,
Grand Hyatt İzmir İstinyePark,Grand Hyatt,İzmir,Türkiye,europe,2,,,,,false,
Hyatt Centric Cambridge,Hyatt Centric,Cambridge,United Kingdom,europe,2,,,,,false,
Hyatt House Leeds,Hyatt House,Leeds,United Kingdom,europe,2,,,,,false,
Hyatt House Manchester,Hyatt House,Manchester,United Kingdom,europe,2,,,,,false,
Hyatt Place Leeds,Hyatt Place,Leeds,United Kingdom,europe,2,,,,,false,
Hyatt Place London Heathrow Airport,Hyatt Place,London,United Kingdom,europe,2,,,,,false,
Hyatt Regency Manchester,Hyatt Regency,Manchester,United Kingdom,europe,2,,,,,false,
Hyatt Regency Algiers Airport,Hyatt Regency,Algiers,Algeria,middle_east_africa,2,,,,,false,
Hyatt Centric Cairo West,Hyatt Centric,Cairo,Egypt,middle_east_africa,2,,,,,false,
Hyatt Regency Cairo West,Hyatt Regency,Cairo,Egypt,middle_east_africa,2,,,,,false,
Hyatt Regency Nairobi Westlands,Hyatt Regency,Nairobi,Kenya,middle_east_africa,2,,,,,false,
Hyatt Place Taghazout Bay,Hyatt Place,Taghazout,Morocco,middle_east_africa,2,,,,,false,
Grand Hyatt Muscat,Grand Hyatt,Muscat,Oman,middle_east_africa,2,,,,,false,
Hyatt House Jeddah Sari Street,Hyatt House,Jeddah,Saudi Arabia,middle_east_africa,2,,,,,false,
Hyatt Place Riyadh Al Sulaimania,Hyatt Place,Riyadh,Saudi Arabia,middle_east_africa,2,,,,,false,
Hyatt Regency Dubai,Hyatt Regency,Dubai,United Arab Emirates,middle_east_africa,2,,,,,false,
Hyatt Regency Dubai Creek Heights,Hyatt Regency,Dubai,United Arab Emirates,middle_east_africa,2,,,,,false,
Hyatt Regency Harare The Meikles,Hyatt Regency,Harare,Zimbabwe,middle_east_africa,2,,,,,false,
Hyatt Regency Chandigarh,Hyatt Regency,Chandigarh,India,asia_pacific,2,,,,,false,
Andaz Delhi,Andaz,Delhi,India,asia_pacific,2,,,,,false,
Grand Hyatt Gurgaon,Grand Hyatt,Gurgaon,India,asia_pacific,2,,,,,false,
"Hyatt Delhi Residences, Aerocity",Hyatt,Delhi,India,asia_pacific,2,,,,,false,
Hyatt Regency Delhi,Hyatt Regency,Delhi,India,asia_pacific,2,,,,,false,
Hyatt Centric Candolim Goa,Hyatt Centric,Candolim,India,asia_pacific,2,,,,,false,
Grand Hyatt Kochi Bolgatty,Grand Hyatt,Kochi,India,asia_pacific,2,,,,,false,
Hyatt Centric Juhu Mumbai,Hyatt Centric,Mumbai,India,asia_pacific,2,,,,,false,
Hyatt Regency Jaipur Mansarovar,Hyatt Regency,Jaipur,India,asia_pacific,2,,,,,false,
Park Hyatt Chennai,Park Hyatt,Chennai,India,asia_pacific,2,,,,,false,
Hyatt Hyderabad Gachibowli,Hyatt,Hyderabad,India,asia_pacific,2,,,,,false,
Park Hyatt Hyderabad,Park Hyatt,Hyderabad,India,asia_pacific,2,,,,,false,
Hyatt Regency Dehradun Resort and Spa,Hyatt Regency,Dehradun,India,asia_pacific,2,,,,,false,
Alila Manggis,Alila,Manggis,Indonesia,asia_pacific,2,,,,,false,
KLEO Seminyak,KLEO,Seminyak,Indonesia,asia_pacific,2,,,,,false,
Caption by Hyatt Namba Osaka,Caption by Hyatt,Osaka,Japan,asia_pacific,2,,,,,false,
Hyatt House Kanazawa,Hyatt House,Kanazawa,Japan,asia_pacific,2,,,,,false,
Hyatt Place Kyoto,Hyatt Place,Kyoto,Japan,asia_pacific,2,,,,,false,
Hyatt Regency Bishkek,Hyatt Regency,Bishkek,Kyrgyzstan,asia_pacific,2,,,,,false,
Alila Bangsar Kuala Lumpur,Alila,Kuala Lumpur,Malaysia,asia_pacific,2,,,,,false,
Hyatt Centric Kota Kinabalu,Hyatt Centric,Kota Kinabalu,Malaysia,asia_pacific,2,,,,,false,
Hyatt Regency Kuala Lumpur at KL Midtown,Hyatt Regency,Kuala Lumpur,Malaysia,asia_pacific,2,,,,,false,Newly added
Hyatt Regency Bangkok Suvarnabhumi Airport,Hyatt Regency,Bangkok,Thailand,asia_pacific,2,,,,,false,
"The StandardX, Bangkok Phra Arthit",The StandardX,Bangkok,Thailand,asia_pacific,2,,,,,false,
Grand Hyatt Chengdu,Grand Hyatt,Chengdu,China,asia_pacific,2,,,,,false,
Grand Hyatt Guangzhou,Grand Hyatt,Guangzhou,China,asia_pacific,2,,,,,false,
Grand Hyatt Kunming,Grand Hyatt,Kunming,China,asia_pacific,2,,,,,false,
Grand Hyatt Shenyang,Grand Hyatt,Shenyang,China,asia_pacific,2,,,,,false,
Grand Hyatt Shenzhen,Grand Hyatt,Shenzhen,China,asia_pacific,2,,,,,false,
Grand Hyatt Xi'an,Grand Hyatt,Xi'an,China,asia_pacific,2,,,,,false,
Hyatt Centric Gaoxin Xi'an,Hyatt Centric,Xi'an,China,asia_pacific,2,,,,,false,
Hyatt Centric Ocean Front Xiamen,Hyatt Centric,Xiamen,China,asia_pacific,2,,,,,false,
Hyatt Centric The Ring Chengdu,Hyatt Centric,Chengdu,China,asia_pacific,2,,,,,false,Newly added
Hyatt Centric Zhongshan Park Shanghai,Hyatt Centric,Shanghai,China,asia_pacific,2,,,,,false,
Hyatt Place Chongli,Hyatt Place,Chongli,China,asia_pacific,2,,,,,false,
Hyatt Place Kunming South Railway Station,Hyatt Place,Kunming,China,asia_pacific,2,,,,,false,Newly added
Hyatt Regency Beijing Shiyuan,Hyatt Regency,Beijing,China,asia_pacific,2,,,,,false,
Hyatt Regency Beijing Wangjing,Hyatt Regency,Beijing,China,asia_pacific,2,,,,,false,
Hyatt Regency Qingdao,Hyatt Regency,Qingdao,China,asia_pacific,2,,,,,false,
Hyatt Regency Shanghai Global Harbor,Hyatt Regency,Shanghai,China,asia_pacific,2,,,,,false,
"Hyatt Regency Shanghai, Wujiaochang",Hyatt Regency,Shanghai,China,asia_pacific,2,,,,,false,
Hyatt Regency Xi'an,Hyatt Regency,Xi'an,China,asia_pacific,2,,,,,false,
Hyatt Regency Xi'an Chanba,Hyatt Regency,Xi'an,China,asia_pacific,2,,,,,false,Newly added
Hyatt Regency Zhuhai Gongbei,Hyatt Regency,Zhuhai,China,asia_pacific,2,,,,,false,Newly added
Jinmao Purelax Lijiang,Jinmao Purelax,Lijiang,China,asia_pacific,2,,,,,false,
Mumian Chengdu,Mumian,Chengdu,China,asia_pacific,2,,,,,false,
Mumian Hangzhou,Mumian,Hangzhou,China,asia_pacific,2,,,,,false,
Mumian Shanghai Expo,Mumian,Shanghai,China,asia_pacific,2,,,,,false,
Mumian Shaoxing,Mumian,Shaoxing,China,asia_pacific,2,,,,,false,
The Langbo Chengdu,The Langbo,Chengdu,China,asia_pacific,2,,,,,false,
The Lixury Hotel,The Lixury,,China,asia_pacific,2,,,,,false,
UrCove Beijing Guomao Sanlitun,UrCove,Beijing,China,asia_pacific,2,,,,,false,
EPISODE Hsinchu,EPISODE,Hsinchu,Taiwan,asia_pacific,2,,,,,false,
Hyatt Regency Taoyuan International Airport,Hyatt Regency,Taoyuan,Taiwan,asia_pacific,2,,,,,false,
Hyatt Place Melbourne Caribbean Park,Hyatt Place,Melbourne,Australia,asia_pacific,2,,,,,false,
Hyatt Place Melbourne Essendon Fields,Hyatt Place,Melbourne,Australia,asia_pacific,2,,,,,false,
Hyatt Regency Calgary,Hyatt Regency,Calgary,Canada,americas,3,,,,,false,
Andaz Ottawa ByWard Market,Andaz,Ottawa,Canada,americas,3,,,,,false,
The Walper Hotel,The Walper Hotel,Kitchener,Canada,americas,3,,,,,false,
Hyatt Centric Montreal,Hyatt Centric,Montreal,Canada,americas,3,,,,,false,
Hyatt Place Montreal - Downtown,Hyatt Place,Montreal,Canada,americas,3,,,,,false,
Hyatt Place Montreal Airport,Hyatt Place,Montreal,Canada,americas,3,,,,,false,
Hyatt Place Whitehorse,Hyatt Place,Whitehorse,Canada,americas,3,,,,,false,Newly added; Yukon
Hyatt House Anchorage,Hyatt House,Anchorage,United States,americas,3,,,,,false,
Hyatt Place Fairbanks,Hyatt Place,Fairbanks,United States,americas,3,,,,,false,
Hyatt House North Scottsdale,Hyatt House,Scottsdale,United States,americas,3,,,,,false,
Hyatt House Scottsdale/Old Town,Hyatt House,Scottsdale,United States,americas,3,,,,,false,
Hyatt House Tempe / Phoenix / University,Hyatt House,Tempe,United States,americas,3,,,,,false,
Hyatt Place Flagstaff,Hyatt Place,Flagstaff,United States,americas,3,,,,,false,
Hyatt Place Phoenix / Downtown,Hyatt Place,Phoenix,United States,americas,3,,,,,false,
Hyatt Place Phoenix/Mesa,Hyatt Place,Mesa,United States,americas,3,,,,,false,
Hyatt Place Scottsdale - North,Hyatt Place,Scottsdale,United States,americas,3,,,,,false,
Hyatt Place Scottsdale/Old Town,Hyatt Place,Scottsdale,United States,americas,3,,,,,false,
Hyatt Place Tempe / Phoenix / University,Hyatt Place,Tempe,United States,americas,3,,,,,false,
Hyatt Place Tempe/Phoenix Airport,Hyatt Place,Tempe,United States,americas,3,,,,,false,
Hyatt Regency Phoenix,Hyatt Regency,Phoenix,United States,americas,3,,,,,false,
Tempe Mission Palms,Tempe Mission Palms,Tempe,United States,americas,3,,,,,false,
The 233 Suites,The 233 Suites,Phoenix,United States,americas,3,,,,,false,Opening soon
Hotel Avante,Hotel Avante,Mountain View,United States,americas,3,,,,,false,California
Hyatt House Belmont/Redwood Shores,Hyatt House,Belmont,United States,americas,3,,,,,false,
Hyatt House Cypress/Anaheim,Hyatt House,Cypress,United States,americas,3,,,,,false,
Hyatt House Davis,Hyatt House,Davis,United States,americas,3,,,,,false,
Hyatt House Emeryville/San Francisco Bay Area,Hyatt House,Emeryville,United States,americas,3,,,,,false,
Hyatt House Fresno / Campus Pointe,Hyatt House,Fresno,United States,americas,3,,,,,false,Newly added
Hyatt House Irvine/John Wayne Airport,Hyatt House,Irvine,United States,americas,3,,,,,false,
Hyatt House LA - University Medical Center,Hyatt House,Los Angeles,United States,americas,3,,,,,false,
Hyatt House LAX / Century Blvd,Hyatt House,Los Angeles,United States,americas,3,,,,,false,
Hyatt House LAX/Manhattan Beach,Hyatt House,Manhattan Beach,United States,americas,3,,,,,false,
Hyatt House Ontario Airport,Hyatt House,Ontario,United States,americas,3,,,,,false,Opening soon; California
Hyatt House Pleasant Hill,Hyatt House,Pleasant Hill,United States,americas,3,,,,,false,
Hyatt House Pleasanton,Hyatt House,Pleasanton,United States,americas,3,,,,,false,
Hyatt House Sacramento / Midtown,Hyatt House,Sacramento,United States,americas,3,,,,,false,
Hyatt House Sacramento Airport / Natomas,Hyatt House,Sacramento,United States,americas,3,,,,,false,
Hyatt House San Diego/Sorrento Mesa,Hyatt House,San Diego,United States,americas,3,,,,,false,
Hyatt House San Jose Airport,Hyatt House,San Jose,United States,americas,3,,,,,false,
Hyatt House San Ramon,Hyatt House,San Ramon,United States,americas,3,,,,,false,
Hyatt Palm Springs,Hyatt,Palm Springs,United States,americas,3,,,,,false,
Hyatt Place Dublin/Pleasanton,Hyatt Place,Dublin,United States,americas,3,,,,,false,California
Hyatt Place Emeryville/San Francisco Bay Area,Hyatt Place,Emeryville,United States,americas,3,,,,,false,
Hyatt Place Fresno,Hyatt Place,Fresno,United States,americas,3,,,,,false,
Hyatt Place LAX / Century Blvd,Hyatt Place,Los Angeles,United States,americas,3,,,,,false,
Hyatt Place Los Angeles/LAX/El Segundo,Hyatt Place,El Segundo,United States,americas,3,,,,,false,
Hyatt Place Ontario Airport,Hyatt Place,Ontario,United States,americas,3,,,,,false,Opening soon; California
Hyatt Place Riverside/Downtown,Hyatt Place,Riverside,United States,americas,3,,,,,false,
Hyatt Place Sacramento International Airport,Hyatt Place,Sacramento,United States,americas,3,,,,,false,
Hyatt Place Sacramento/Rancho Cordova,Hyatt Place,Rancho Cordova,United States,americas,3,,,,,false,
Hyatt Place Sacramento/Roseville,Hyatt Place,Roseville,United States,americas,3,,,,,false,
Hyatt Place San Carlos,Hyatt Place,San Carlos,United States,americas,3,,,,,false,
Hyatt Place San Diego/Vista-Carlsbad,Hyatt Place,Vista,United States,americas,3,,,,,false,
Hyatt Place San Jose Airport,Hyatt Place,San Jose,United States,americas,3,,,,,false,
Hyatt Place San Jose/Downtown,Hyatt Place,San Jose,United States,americas,3,,,,,false,
Hyatt Place UC Davis,Hyatt Place,Davis,United States,americas,3,,,,,false,
Hyatt Regency Irvine,Hyatt Regency,Irvine,United States,americas,3,,,,,false,
Hyatt Regency Los Angeles International Airport,Hyatt Regency,Los Angeles,United States,americas,3,,,,,false,
Hyatt Regency Newport Beach West,Hyatt Regency,Newport Beach,United States,americas,3,,,,,false,
Hyatt Regency Sacramento,Hyatt Regency,Sacramento,United States,americas,3,,,,,false,
Hyatt Regency San Francisco Airport,Hyatt Regency,San Francisco,United States,americas,3,,,,,false,
Hyatt Regency Sonoma Wine Country,Hyatt Regency,Santa Rosa,United States,americas,3,,,,,false,
Hyatt Regency Valencia,Hyatt Regency,Valencia,United States,americas,3,,,,,false,
Hyatt Vacation Club at Desert Oasis,Hyatt Vacation Club,Cathedral City,United States,americas,3,,,,,false,
Hyatt House Denver/Downtown,Hyatt House,Denver,United States,americas,3,,,,,false,
Hyatt House Denver/Lakewood at Belmar,Hyatt House,Lakewood,United States,americas,3,,,,,false,
Hyatt Place Boulder/Pearl Street,Hyatt Place,Boulder,United States,americas,3,,,,,false,
Hyatt Place Denver/Downtown,Hyatt Place,Denver,United States,americas,3,,,,,false,
Hyatt Regency Greenwich,Hyatt Regency,Greenwich,United States,americas,3,,,,,false,
Hyatt Place Washington DC/US Capitol,Hyatt Place,Washington,United States,americas,3,,,,,false,
Hyatt Place Newark / Main Street,Hyatt Place,Newark,United States,americas,3,,,,,false,Delaware
Hyatt House across from Universal Orlando Resort,Hyatt House,Orlando,United States,americas,3,,,,,false,
Hyatt House Fort Lauderdale Airport - South & Cruise Port,Hyatt House,Dania Beach,United States,americas,3,,,,,false,
Hyatt House Miami Airport,Hyatt House,Miami,United States,americas,3,,,,,false,
Hyatt House Tallahassee Capitol - University,Hyatt House,Tallahassee,United States,americas,3,,,,,false,
Hyatt House Tampa Airport / Westshore,Hyatt House,Tampa,United States,americas,3,,,,,false,
Hyatt House Tampa Downtown,Hyatt House,Tampa,United States,americas,3,,,,,false,
Hyatt Place Cape Canaveral,Hyatt Place,Cape Canaveral,United States,americas,3,,,,,false,
Hyatt Place Daytona Beach - Oceanfront,Hyatt Place,Daytona Beach,United States,americas,3,,,,,false,
Hyatt Place Fort Lauderdale Airport - South & Cruise Port,Hyatt Place,Dania Beach,United States,americas,3,,,,,false,
Hyatt Place Fort Lauderdale Cruise Port & Convention Center,Hyatt Place,Fort Lauderdale,United States,americas,3,,,,,false,
Hyatt Place Fort Myers Estero,Hyatt Place,Estero,United States,americas,3,,,,,false,
Hyatt Place Jacksonville / St. Johns Town Center,Hyatt Place,Jacksonville,United States,americas,3,,,,,false,
Hyatt Place Miami Airport-East,Hyatt Place,Miami,United States,americas,3,,,,,false,
Hyatt Place Miami Airport-West/Doral,Hyatt Place,Doral,United States,americas,3,,,,,false,
Hyatt Place St. Augustine / Vilano Beach,Hyatt Place,St. Augustine,United States,americas,3,,,,,false,
Hyatt Place Tampa Airport/Westshore,Hyatt Place,Tampa,United States,americas,3,,,,,false,
Hyatt Place Tampa Downtown,Hyatt Place,Tampa,United States,americas,3,,,,,false,
Hyatt Regency Jacksonville Riverfront,Hyatt Regency,Jacksonville,United States,americas,3,,,,,false,
Hyatt Regency Miami,Hyatt Regency,Miami,United States,americas,3,,,,,false,
Grand Hyatt Atlanta in Buckhead,Grand Hyatt,Atlanta,United States,americas,3,,,,,false,
Hyatt Centric Buckhead Atlanta,Hyatt Centric,Atlanta,United States,americas,3,,,,,false,
Hyatt Centric Midtown Atlanta,Hyatt Centric,Atlanta,United States,americas,3,,,,,false,
Hyatt House Atlanta/Downtown,Hyatt House,Atlanta,United States,americas,3,,,,,false,
Hyatt Place Atlanta / Centennial Park,Hyatt Place,Atlanta,United States,americas,3,,,,,false,
Hyatt Place Savannah Airport,Hyatt Place,Savannah,United States,americas,3,,,,,false,
Hyatt Regency Atlanta,Hyatt Regency,Atlanta,United States,americas,3,,,,,false,
Hyatt Place Boise/Downtown,Hyatt Place,Boise,United States,americas,3,,,,,false,
Hyatt Place Post Falls / Coeur d'Alene,Hyatt Place,Post Falls,United States,americas,3,,,,,false,Newly added
Hotel Lincoln,Hotel Lincoln,Chicago,United States,americas,3,,,,,false,Illinois
Hyatt Place Champaign/Urbana,Hyatt Place,Champaign,United States,americas,3,,,,,false,
Hyatt Place Chicago/Midway Airport,Hyatt Place,Bedford Park,United States,americas,3,,,,,false,
The Forester Hotel,The Forester Hotel,Lake Forest,United States,americas,3,,,,,false,Illinois
Hyatt House Indianapolis / Downtown,Hyatt House,Indianapolis,United States,americas,3,,,,,false,
Hyatt Place Indianapolis / Carmel,Hyatt Place,Carmel,United States,americas,3,,,,,false,
Hyatt Place Indianapolis / Downtown,Hyatt Place,Indianapolis,United States,americas,3,,,,,false,
Hyatt Regency Indianapolis,Hyatt Regency,Indianapolis,United States,americas,3,,,,,false,
Hyatt Place Iowa City Downtown,Hyatt Place,Iowa City,United States,americas,3,,,,,false,
Hyatt Regency Coralville Hotel & Conference Center,Hyatt Regency,Coralville,United States,americas,3,,,,,false,
Hyatt Place Kansas City/Lenexa City Center,Hyatt Place,Lenexa,United States,americas,3,,,,,false,
Hyatt House New Orleans/Downtown,Hyatt House,New Orleans,United States,americas,3,,,,,false,
Hyatt Place New Orleans/Convention Center,Hyatt Place,New Orleans,United States,americas,3,,,,,false,
Hyatt Regency New Orleans,Hyatt Regency,New Orleans,United States,americas,3,,,,,false,
Hyatt Regency Baltimore Inner Harbor,Hyatt Regency,Baltimore,United States,americas,3,,,,,false,
Hyatt Regency Bethesda,Hyatt Regency,Bethesda,United States,americas,3,,,,,false,
Hyatt House Boston/Burlington,Hyatt House,Burlington,United States,americas,3,,,,,false,Massachusetts
Hyatt Place Boston/Braintree,Hyatt Place,Braintree,United States,americas,3,,,,,false,
Hyatt Place Boston/Medford,Hyatt Place,Medford,United States,americas,3,,,,,false,
Hyatt Place Marlborough / Apex Center,Hyatt Place,Marlborough,United States,americas,3,,,,,false,
Hyatt Select Boston / Woburn / Burlington,Hyatt Select,Woburn,United States,americas,3,,,,,false,Opening soon; Massachusetts
Hyatt House Royal Oak / Birmingham,Hyatt House,Royal Oak,United States,americas,3,,,,,false,Newly added; Michigan
Hyatt Place Detroit / Royal Oak,Hyatt Place,Royal Oak,United States,americas,3,,,,,false,
Hyatt Place Grand Rapids/Downtown,Hyatt Place,Grand Rapids,United States,americas,3,,,,,false,
Hyatt Centric Downtown Minneapolis,Hyatt Centric,Minneapolis,United States,americas,3,,,,,false,
Hyatt Place Minneapolis/Downtown,Hyatt Place,Minneapolis,United States,americas,3,,,,,false,
Hyatt Regency Minneapolis,Hyatt Regency,Minneapolis,United States,americas,3,,,,,false,
Hyatt Place Biloxi,Hyatt Place,Biloxi,United States,americas,3,,,,,false,
Hyatt Studios Kalispell,Hyatt Studios,Kalispell,United States,americas,3,,,,,false,Newly added
Hyatt Place Omaha/Downtown-Old Market,Hyatt Place,Omaha,United States,americas,3,,,,,false,
Hyatt Place Las Vegas,Hyatt Place,Las Vegas,United States,americas,3,,,,,false,
Hyatt Place Las Vegas at Silverton Village,Hyatt Place,Las Vegas,United States,americas,3,,,,,false,
Rio Hotel & Casino,Rio,Las Vegas,United States,americas,3,,,,,false,
Hyatt House Morristown,Hyatt House,Morristown,United States,americas,3,,,,,false,
Hyatt Place Fort Lee / George Washington Bridge,Hyatt Place,Fort Lee,United States,americas,3,,,,,false,
Hyatt Place Secaucus/Meadowlands,Hyatt Place,Secaucus,United States,americas,3,,,,,false,
Hyatt Regency Princeton,Hyatt Regency,Princeton,United States,americas,3,,,,,false,
Latitude Suites Tinton Falls,Latitude Suites,Tinton Falls,United States,americas,3,,,,,false,Newly added
Hyatt House Carlsbad,Hyatt House,Carlsbad,United States,americas,3,,,,,false,New Mexico
Hotel Nyack,Hotel Nyack,Nyack,United States,americas,3,,,,,false,
Hyatt House Schenectady / Mohawk Harbor,Hyatt House,Schenectady,United States,americas,3,,,,,false,Newly added
Hyatt Place Garden City,Hyatt Place,Garden City,United States,americas,3,,,,,false,
Hyatt Place New York/Yonkers,Hyatt Place,Yonkers,United States,americas,3,,,,,false,
Hyatt Place Niagara Falls,Hyatt Place,Niagara Falls,United States,americas,3,,,,,false,
Hyatt Regency Long Island,Hyatt Regency,Hauppauge,United States,americas,3,,,,,false,
Hyatt Centric Charlotte SouthPark,Hyatt Centric,Charlotte,United States,americas,3,,,,,false,
Hyatt House Charlotte/Center City,Hyatt House,Charlotte,United States,americas,3,,,,,false,
Hyatt House Raleigh Downtown / Seaboard Station,Hyatt House,Raleigh,United States,americas,3,,,,,false,
Hyatt House Raleigh North Hills,Hyatt House,Raleigh,United States,americas,3,,,,,false,
Hyatt Place Charlotte Downtown,Hyatt Place,Charlotte,United States,americas,3,,,,,false,
Hyatt Place Greensboro / Downtown,Hyatt Place,Greensboro,United States,americas,3,,,,,false,
Rizzo Center,Rizzo Center,Chapel Hill,United States,americas,3,,,,,false,North Carolina
Unscripted Durham,Unscripted,Durham,United States,americas,3,,,,,false,
Hyatt Place Cleveland/Westlake/Crocker Park,Hyatt Place,Westlake,United States,americas,3,,,,,false,Ohio
Hyatt Regency Cincinnati,Hyatt Regency,Cincinnati,United States,americas,3,,,,,false,
Hyatt Regency Cleveland at The Arcade,Hyatt Regency,Cleveland,United States,americas,3,,,,,false,
Fordson Hotel,Fordson Hotel,Oklahoma City,United States,americas,3,,,,,false,
Hyatt House Portland Airport,Hyatt House,Portland,United States,americas,3,,,,,false,Opening soon; Oregon
Hyatt Place Eugene / Oakway Center,Hyatt Place,Eugene,United States,americas,3,,,,,false,
Hyatt Place Portland Airport/Cascade Station,Hyatt Place,Portland,United States,americas,3,,,,,false,Oregon
Hyatt Regency Portland at the Oregon Convention Center,Hyatt Regency,Portland,United States,americas,3,,,,,false,
The Mindaro,The Mindaro,Portland,United States,americas,3,,,,,false,Opening soon; Oregon
Hyatt House Philadelphia/King of Prussia,Hyatt House,King of Prussia,United States,americas,3,,,,,false,
Hyatt Regency Pittsburgh International Airport,Hyatt Regency,Pittsburgh,United States,americas,3,,,,,false,
Hyatt House San Juan,Hyatt House,San Juan,Puerto Rico,americas,3,,,,,false,
Hyatt Place San Juan,Hyatt Place,San Juan,Puerto Rico,americas,3,,,,,false,
Hyatt Place Columbia/Downtown/The Vista,Hyatt Place,Columbia,United States,americas,3,,,,,false,South Carolina
Hyatt Place Greenville Downtown,Hyatt Place,Greenville,United States,americas,3,,,,,false,South Carolina
Hyatt Regency Greenville,Hyatt Regency,Greenville,United States,americas,3,,,,,false,South Carolina
Caption by Hyatt Chattanooga Downtown,Caption by Hyatt,Chattanooga,United States,americas,3,,,,,false,Newly added
Hyatt Centric Beale Street Memphis,Hyatt Centric,Memphis,United States,americas,3,,,,,false,
Hyatt House Nashville at Vanderbilt,Hyatt House,Nashville,United States,americas,3,,,,,false,
Hyatt Place Nashville / Green Hills,Hyatt Place,Nashville,United States,americas,3,,,,,false,
Grand Hyatt San Antonio River Walk,Grand Hyatt,San Antonio,United States,americas,3,,,,,false,
Hyatt House Austin/Downtown,Hyatt House,Austin,United States,americas,3,,,,,false,
Hyatt Place Austin Airport,Hyatt Place,Austin,United States,americas,3,,,,,false,
Hyatt Place Eagle Pass,Hyatt Place,Eagle Pass,United States,americas,3,,,,,false,
Hyatt Place Fort Worth / TCU,Hyatt Place,Fort Worth,United States,americas,3,,,,,false,
Hyatt Place Houston / Downtown,Hyatt Place,Houston,United States,americas,3,,,,,false,
Hyatt Place San Antonio/Riverwalk,Hyatt Place,San Antonio,United States,americas,3,,,,,false,
Hyatt Regency Conroe,Hyatt Regency,Conroe,United States,americas,3,,,,,false,
